name,age,location,occupation,political_leaning,support_level,impact_on_housing,impact_on_transport,impact_on_community,key_concerns,suggested_improvements,sentiment_score,key_themes
Mitchell,55,Queens Park,Designer,Labor,4,0,3,4,"Increased congestion, Reduced parking for existing residents, Potential strain on public transport","Enhanced public transport services, Investment in bicycle and scooter infrastructure, Implementation of car share schemes",0.23015151515151513,"['housing affordability', 'public transport infrastructure', 'trust in government', 'parking policy', 'congestion and public space concerns']"
Christian,81,Bronte,Engineer,Socialist Alliance,4,0,3,3,"increased traffic congestion, insufficient public transport options, potential for overcrowding, lack of infrastructure investment","enhance public transport services, invest in community facilities, enforce affordable housing quotas, implement green spaces around new developments",0.20694444444444446,"['affordable housing', 'socialist values', 'transport and infrastructure concerns', 'improvements in public transport', 'quality of life for residents']"
Andrew,76,Bondi Beach,Tradie,Centre,3,0,2,3,"increased street parking congestion, potential loss of community character, insufficient public transport options","improve public transport services, invest in cycling infrastructure, enforce strict guidelines to ensure new developments contribute positively to the local community's character",0.23124999999999998,"['affordable housing', 'community heritage', 'parking congestion', 'public transport enhancement', 'cycling infrastructure']"
William,63,North Bondi,Student,Labor,3,0,2,3,"Increased street parking congestion, over-reliance on public transport without sufficient improvements, impact on residents with mobility issues","Improve public transport services and frequency, introduce car-sharing schemes, ensure new developments include bike storage and green spaces, conduct regular reviews of the policy's impact on local traffic and parking",0.16515151515151516,"['affordable housing', 'sustainable urban development', 'parking congestion', 'public transport enhancement', 'pedestrian infrastructure improvement']"
Peter,41,Bronte,Retail assistant,Labor,0,0,0,0,,,0.05641194554238033,"['affordable housing', 'public transport accessibility', 'local traffic and parking', 'community benefits vs. developer profits', 'environmental and community enhancements']"
Nathan,22,Queens Park,Delivery driver,Labor,4,0,3,4,"increased traffic congestion, parking availability for existing residents, potential for rent increases","enhance public transport services, invest in bike lanes and scooter parking, implement car share schemes",0.1918498168498168,"['affordable housing', 'parking space utilization', 'public transport enhancement', 'traffic management', 'rent impact']"
Christopher,32,Randwick,Hospitality worker,Socialist Alliance,4,0,3,4,"Potential increase in on-street parking pressure, inadequate public transport options, displacement of lower-income renters","Enhance public transport services and infrastructure, implement resident parking schemes, ensure developments include affordable housing units",0.2511904761904762,"['socialist views on housing', 'prioritizing public over private transport', 'sustainable living', 'improvement in public transport and infrastructure', 'accessibility for pedestrians and public transport users']"
Mary,89,Tamarama,Retail assistant,Liberal,2,0,2,2,"Increased traffic congestion, parking scarcity, potential for developer exploitation, lack of sufficient public transport options","Mandatory inclusion of affordable housing units, improved public transport services, developer contributions to community infrastructure, strict regulations to prevent overdevelopment",-0.05438311688311688,"['Impact on local traffic and parking', 'Increase in housing availability', 'Enhancement of public transportation', 'Affordable housing units', 'Developer accountability']"
Kevin,74,Bronte,Designer,Socialist Alliance,2,0,2,3,"Increased street parking, Reduced street safety, Insufficient public transport infrastructure","Enhanced public transport services, Strict enforcement of parking regulations, Investment in pedestrian and cyclist infrastructure",0.125,"['community safety', 'traffic and parking issues', 'housing needs', 'public transport and walking', 'pedestrian safety']"
Sheila,53,Dover Heights,Teacher,Socialist Alliance,4,0,3,4,"Increased traffic congestion, Parking overflow into neighboring areas, Potential lack of transport alternatives","Invest in public transport improvements, Expand cycling infrastructure, Implement resident-only parking zones in adjacent areas",0.2143939393939394,"['sustainable living', 'reducing reliance on cars', 'public transport solutions', 'cycling infrastructure', 'community resilience']"
Emily,33,Dover Heights,Artist,Greens,5,0,4,4,"Increased street parking demand, potential for insufficient public transport to meet new demand, need for enhanced cycleway infrastructure","Increase investment in public transport and cycleways, implement residential parking zones, ensure developments include amenities like secure bike storage and car-sharing options",0.11921487603305785,"['traffic congestion concerns', 'sustainable transportation', 'removal of minimum parking requirements', 'pedestrian safety', 'public transport and cycling promotion']"
Brittney,36,Randwick,Hospitality worker,Socialist Alliance,4,0,3,4,"street safety, developer accountability, ensuring public transport and cycling infrastructure improvements, risk of overcrowding","mandate a percentage of affordable housing in new developments, increase funding and infrastructure for cycling and public transport, implement community consultations for each development project, enforce strict developer accountability measures",0.20162337662337662,"['sustainable development', 'community-focused planning', 'alternative transportation options', 'street safety enhancement', 'affordable housing concerns']"
Keith,29,Dover Heights,HR manager,Teal Independent,4,0,3,4,"Increased street parking congestion, Insufficient public transport and cycleway improvements, Developer accountability","Mandatory contributions from developers to public transport and cycleway infrastructure, Implementation of residential parking permits, Enhanced public transport services and cycleway networks",0.1683080808080808,"['sustainable urban planning', 'reduction of parking requirements', 'public transport and cycling promotion', 'street safety', 'impact on street parking congestion']"
Clayton,23,Randwick,Public servant,Labor,4,0,3,4,"Reduced parking for existing residents, potential increase in street parking competition, adequacy of current public transport","Increase in public transport services, investment in cycling infrastructure, implementation of resident parking schemes",0.12376033057851239,"['housing affordability', 'climate resilience', 'sustainable urban living', 'public transport and cycling infrastructure investment', 'reducing car dependency']"
Richard,73,North Bondi,Student,Teal Independent,3,0,2,3,"Increased street parking competition, Traffic congestion, Noise pollution","Improve public transport infrastructure, Enforce noise control laws, Implement residential parking permits",0.13,"['housing affordability', 'parking and traffic concerns', 'public transport improvements', 'noise control measures', 'living space optimization']"
Steven,28,Bondi Beach,Delivery driver,Teal Independent,4,0,3,4,"traffic congestion, street safety, public transport availability, climate resilience","enhance public transport options, improve cycling infrastructure, invest in pedestrian-friendly pathways, mandatory green spaces in new developments",0.2791666666666666,"['affordable housing', 'sustainable transport options', 'environmental concerns', 'public transport and cycling infrastructure improvement', 'community resilience to climate change']"
Jason,88,Dover Heights,Software developer,Labor,3,0,2,3,"Street safety, Increased street parking, Pressure on public transport","Improve public transport options, Increase pedestrian pathways, Implement resident parking schemes",0.2232638888888889,"['housing accessibility', 'rent pressure', 'street safety', 'local transport impact', 'public transport and pedestrian infrastructure improvement']"
Matthew,24,Bronte,Public servant,Teal Independent,4,0,3,4,"Increased traffic congestion, Insufficient public transport capacity, Lack of cycling infrastructure","Enhance public transport services, Expand cycleway networks, Implement car share schemes",0.15113636363636362,"['public space and sustainable transport', 'walkable communities', 'reducing reliance on private vehicles', 'affordable housing', 'investments in public transport and cycling infrastructure']"
Amy,63,North Bondi,Tradie,Socialist Alliance,3,0,2,3,"Increased street parking pressure, traffic congestion, lack of public transport improvements","Enhance public transport access, introduce secure bike storage facilities, enforce developer contributions towards community green spaces",0.1635714285714286,"['climate resilience', 'reducing reliance on cars', 'affordable housing', 'traffic and parking issues', 'improvements in public transport and bike storage']"
Jennifer,77,Tamarama,Student,Teal Independent,4,0,3,3,"Street safety, Public transport accessibility, Impact on traffic congestion","Enhance public transport services and cycleway infrastructure, Implement car share schemes, Ensure developments include amenities to reduce car dependency",0.09090909090909091,"['housing affordability', 'youth housing', 'removal of parking requirements', 'street safety', 'public transport and cycleways enhancement']"
Mario,24,North Bondi,Student,Labor,4,0,3,3,"increased street parking pressure, potential traffic congestion, need for improved public transport options","enhance public transport services and infrastructure, introduce bike-sharing schemes, enforce strict controls on developers to pass savings onto buyers/renters",0.21781204906204907,"['affordable housing', 'public transport reliance', 'reduced parking necessity', 'potential for cheaper apartments', 'concerns about increased traffic or parking issues']"
Jennifer,46,Dover Heights,HR manager,Teal Independent,4,0,3,3,"increased traffic congestion, potential noise pollution, strain on public transport infrastructure","improve public transport services and infrastructure, implement noise control regulations, invest in community green spaces and amenities",0.15800865800865802,"[""Sydney's real estate challenges"", 'Sustainable transport options', 'Affordable housing', 'Public transport enhancement', 'Noise control and community quality of life']"
Matthew,76,Waverley,Consultant,Greens,4,0,3,4,"Increased street parking demand, public transport capacity, loss of green spaces","Enhance public transport services, mandate green spaces in developments, implement resident parking schemes",-0.021561771561771564,"['sustainable urban development', 'reducing reliance on private vehicles', 'improving public transport services', 'prioritizing green spaces and community areas', 'managing street parking demand']"
Amy,63,Bondi Junction,Software developer,Greens,5,0,4,4,"Street parking availability for current residents, Potential increase in traffic congestion, Lack of infrastructure for alternative transport options","Invest in public transport and cycleways, Implement residential parking permits, Monitor and adjust the policy based on its impact on street parking and congestion",0.2611363636363636,"['affordable housing', 'improving public transport and cycleways', 'reducing mandatory parking for new developments', 'environmentally friendly housing solutions', 'impact on street parking availability']"
Maria,20,Tamarama,Artist,Labor,4,0,2,3,"Increased street parking congestion, Public transport capacity, Developer accountability","Improve public transport services, Implement residential parking permits, Ensure developer contributions to community transport enhancements",0.06944444444444445,"['affordable housing', 'impact on public transport and streets', 'enhancement of local transport infrastructure', 'mandatory parking space reduction', 'support for policy with conditions']"
Carolyn,28,Randwick,Student,Liberal,3,0,2,3,"Increased traffic congestion, Reduced parking availability for existing residents, Potential strain on public transport infrastructure","Invest in public transport and cycling infrastructure, Implement car share schemes, Ensure some parking spaces for car-dependent residents and visitors",0.1707070707070707,"['housing affordability', 'public transport enhancement', 'parking policy concerns', 'alternative transportation', 'traffic impact concerns']"
Deborah,25,Bondi Beach,Hospitality worker,Labor,3,0,2,3,"parking availability, public transport options, street safety","better public transport services, dedicated resident parking permits, safe bike lanes",0.17373737373737375,"['affordable housing', 'parking concerns', 'public transport improvement', 'resident needs', 'Bondi locality']"
Jerry,59,Waverley,Tradie,Centre,4,0,3,3,"Increased demand on public transport, Reduction in public spaces, Potential for overcrowding","Enhance public transport services and frequency, Ensure developments include green spaces and community facilities, Implement strict guidelines to prevent overcrowding",0.054545454545454536,"['urban development', 'public transport demand', 'community needs', 'infrastructure and services', 'quality of life in Bondi']"
Maria,88,Bronte,Retail assistant,Greens,3,0,2,3,"Increased street parking congestion, Noise pollution, Safety for pedestrians, Potential for developer exploitation","Strengthen public transport services and infrastructure, Implement developer contributions towards community facilities, Enforce restrictions on developers to ensure community benefits, Increase pedestrian and cyclist safety measures",0.10974025974025974,"['mixed feelings about parking policy', 'sustainable urban development', 'concerns about congestion and safety', 'need for improved public transport', 'developer contributions to community infrastructure']"
Meredith,82,Bondi Junction,Artist,Liberal,4,0,3,3,"Street safety, Reduction in parking leading to increased street parking competition, Potential neglect of improvements to public transport and cycling infrastructure","Enhance street safety measures, Expand and improve cycleways, Ensure adequate public transport options are available and accessible, Implement measures to manage potential increased demand for street parking",0.3005050505050505,"['sustainable development', 'affordable housing', 'public transport and cycling', 'street safety and cycleways', 'reducing car dependency']"
Heather,28,North Bondi,Consultant,Centre,4,0,3,4,"Increased traffic congestion, Potential for insufficient parking leading to street parking issues, Need for improved public transport","Enhance public transport frequency and routes, Invest in pedestrian and cycling infrastructure, Implement a car share scheme for residents",0.28106060606060607,"['housing affordability', 'sustainable transport', 'public transport improvement', 'community accessibility', 'council commitment']"
Steve,25,Bronte,Delivery driver,Greens,4,0,3,3,"Increased traffic congestion, Potential strain on public transport, Risk of developers prioritizing profits over community benefits","Implement a quota for affordable housing in new developments, Increase investment in local public transport and pedestrian infrastructure, Enforce strict environmental sustainability criteria for new developments",0.2346938775510204,"['innovative housing solutions', 'sustainable development', 'use of public transport', 'community benefits', 'affordable housing']"
Courtney,21,Dover Heights,Student,Teal Independent,4,0,3,3,"Increased street parking congestion, potential for developer profit without affordability benefit, impact on traffic flow","Mandate a portion of savings be passed to residents, invest in improving public transport links, increase bike parking and shared vehicle spots, ensure adequate green and community spaces in developments",0.22822871572871573,"['housing affordability', 'sustainability', 'urban development policies', 'public transit accessibility', 'developer profits vs. community benefits']"
Natasha,55,Bondi Beach,Tradie,Greens,4,0,3,4,"Public transport inadequacy, cycleway safety, parking pressure on existing streets","Increase frequency and routes of public transport, expand and improve cycleway network, implement residential parking schemes",0.03409090909090909,"['sustainability and livability', 'alternative transport modes', 'reducing congestion and carbon footprint', 'enhancing public transport and cycleways', 'shift away from car dependency']"
Lauren,74,Tamarama,Designer,Socialist Alliance,4,0,3,4,"Increased local traffic, parking availability for current residents, potential for developer exploitation","Enhanced public transport services, investment in cycleways, requirements for green spaces in new developments",0.35140692640692645,"['reduction in car ownership', 'environmental friendliness', 'impact on local traffic and parking', 'investment in public transport and cycling infrastructure', 'community quality of life']"
Shane,34,Randwick,Retail assistant,Labor,3,0,2,3,"Reduced parking availability, increased traffic congestion, developer accountability, strain on public transport infrastructure","Enhance public transport services, introduce car share schemes, enforce developer contributions to community transport infrastructure, implement strict noise control measures",0.1962121212121212,"['housing development', 'reducing car dependency', 'public transport improvements', 'parking scarcity concerns', 'developer accountability']"
Jacob,74,Dover Heights,Artist,Socialist Alliance,5,0,3,4,"Developer accountability, Increased traffic congestion, Adequacy of public transport, Impact on existing parking","Mandate a portion of developments for affordable housing, Enhance public transport services, Introduce car share schemes, Develop more bike paths",0.11875000000000001,"['community needs and sustainability', 'reduction of parking space requirements', 'creation of green spaces', 'affordable housing', 'opposition to developer profits']"
Claire,85,Bondi Junction,Software developer,Socialist Alliance,2,0,2,2,"Increased street parking demand, Potential for traffic congestion, Insufficient public transport infrastructure","Enhance public transport services and frequency, Implement resident parking schemes, Require developers to contribute to local transport infrastructure improvements",0.07305194805194805,"['urban development skepticism', 'parking requirement removal concerns', 'public transport improvement necessity', 'congestion and parking scarcity', 'infrastructure enhancement demand']"
Matthew,82,Tamarama,Delivery driver,Teal Independent,4,0,3,3,"Increased noise, Potential for congestion, Strain on public transport","Enhance public transport services, Implement noise control measures, Increase public space",0.10245310245310246,"['changes in Bondi', 'removal of minimum parking requirements', 'shift towards public transport', 'need for affordable housing', 'concerns about noise and congestion']"
Sean,73,Bronte,Nurse,Teal Independent,3,0,2,3,"street safety, public transport accessibility, impact on existing residents' parking, potential increase in traffic congestion","improve public transport services, implement resident parking schemes, enforce strict guidelines for developments to include community spaces or amenities, monitor and manage traffic flow and congestion",0.165993265993266,"['community evolution', 'housing affordability', 'inclusivity and sustainability', 'street safety and public transport access', 'enhancement of local transport services']"
Diana,76,Dover Heights,Nurse,Greens,4,0,3,3,"Increased traffic congestion, loss of public space, insufficient public transport infrastructure","Enhance public transport services, mandate green spaces within developments, implement community parking solutions",0.07500000000000001,"['sustainability', 'heritage preservation', 'environmental transportation', 'traffic and public space management', 'green spaces and public transport options']"
Desiree,37,Queens Park,Consultant,Liberal,3,0,2,3,"Street parking congestion, Over-reliance on public transport without service improvements, Impact on existing residents' parking","Increase public transport services, Implement residential parking permits, Develop shared vehicle schemes",0.02626262626262626,"['housing affordability', 'reducing car dependency', 'public transport improvement', 'street parking and congestion concerns', ""Waverley Council's proposal""]"
David,66,Bondi Junction,Engineer,Labor,4,0,3,4,"Increased street parking congestion, potential for inadequate public transport options, need for more cycleways","Strengthen public transport services and frequency, investment in cycleway infrastructure, ensure developments contribute to green spaces",0.018181818181818177,"['sustainability and resilience', 'green spaces and cycleways', 'climate resilience', 'parking congestion', 'public transport and cycling infrastructure']"
James,58,Bondi Beach,Software developer,Socialist Alliance,4,0,4,3,"Developer accountability, Potential for increased traffic, Lack of green spaces","Mandate contributions to public transport and green spaces, Implement a cap on the number of developments without parking, Ensure adequate bike storage and car-share facilities",0.1318181818181818,"['climate resilience', 'reducing car ownership', 'concerns over developer priorities', 'need for green spaces and community facilities', 'public transit as an alternative']"
